	time	frame	subF	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.00311248	3	1	1	2	1	1	0	48	0	0	-26.993	 	1	1
DL	0.0031208	3	1	3	2	1	2	0	48	0	0	1.5187	 	0	0
DL	0.00312496	3	1	5	1	1	3	0	22	0	0	0.840784	 	0	0
DL	0.00312912	3	1	6	1	1	4	0	22	0	0	1.647	 	0	0
DL	0.00313328	3	1	7	1	1	5	0	22	0	0	34.5541	 	0	0
DL	0.00313744	3	1	8	1	1	6	0	22	0	0	2.86392	 	0	0
DL	0.0031416	3	1	9	1	1	7	0	22	0	0	-10.2521	 	1	0.999997
DL	0.00314576	3	1	10	1	1	8	0	22	0	0	3.21279	 	0	0
DL	0.00314992	3	1	11	1	1	9	0	22	0	0	-4.9692	 	0	0.000525511
DL	0.00315408	3	1	12	1	1	10	0	22	0	0	-1.16434	 	0	0
DL	0.00315824	3	1	13	1	1	11	0	22	0	0	3.53771	 	0	0
DL	0.0031624	3	1	14	1	1	12	0	22	0	0	32.8109	 	0	0
