	time	frame	subF	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.329354	329	3	11	2	2	65	1	35	0	0	-12.699 	1	1
UL	0.329362	329	3	13	2	2	58	1	35	0	0	-24.7104 	1	1
UL	0.329412	329	4	1	2	2	58	1	35	0	1	-24.8459 	1	1
UL	0.329417	329	4	1	3	1	58	0	33	3	0	-1.33446 	0	3.33351e-09
UL	0.329421	329	4	3	2	2	65	1	35	0	1	-12.6831 	1	0.999986
UL	0.329512	329	5	1	2	2	62	1	35	0	1	-15.5579 	1	1
UL	0.329521	329	5	3	2	2	64	1	35	0	1	-13.4131 	1	1
UL	0.329612	329	6	1	2	2	62	1	35	0	1	-15.5539 	1	1
UL	0.329621	329	6	3	2	2	64	1	35	0	1	-13.0762 	1	1
UL	0.329629	329	6	5	2	2	65	1	35	0	1	-12.6163 	1	0.999979
UL	0.329637	329	6	7	2	2	58	1	35	0	1	-25.4361 	1	1
UL	0.329712	329	7	1	2	2	58	1	35	0	2	-25.6118 	1	1
UL	0.329721	329	7	3	2	2	65	1	35	0	2	-12.5831 	1	0.901457
DL	0.329758	329	7	1	13	1	59	0	81	0	0	-6.59271	 	0	0.0160028
UL	0.329812	329	8	1	2	2	62	1	35	0	2	-15.551 	1	1
UL	0.329821	329	8	3	2	2	64	1	35	0	2	-12.6283 	1	0.996893
DL	0.329825	329	8	1	5	1	58	0	73	4	0	-1.05804	 	0	4.54718e-05
UL	0.329912	329	9	1	2	2	62	1	35	0	2	-15.5522 	1	1
UL	0.329921	329	9	1	4	1	59	0	22	0	0	-6.72289 	0	0.384377
UL	0.329921	329	9	3	2	2	64	1	35	0	2	-12.5448 	1	0.991589
UL	0.329929	329	9	5	2	2	65	1	35	0	2	-12.5233 	1	0.86779
UL	0.329933	329	9	5	3	1	60	0	16	0	0	-1.09311 	0	0
UL	0.329937	329	9	7	2	2	58	1	35	0	2	-26.0096 	1	1
UL	0.329946	329	9	8	3	1	61	0	16	0	0	49.122 	0	0
UL	0.329958	329	9	11	3	1	62	0	16	0	0	20.418 	0	0
UL	0.329971	329	9	14	3	1	63	0	16	0	0	4.85193 	0	0
UL	0.329983	329	9	17	3	1	64	0	16	0	0	6.60069 	0	0
UL	0.329996	329	9	20	3	1	65	0	16	0	0	-1.58155 	0	0
UL	0.330012	330	0	1	2	2	58	1	35	0	3	-26.0856 	1	0.999995
UL	0.330021	330	0	3	2	2	65	1	35	0	3	-12.5105 	0	0
UL	0.330029	330	0	1	6	1	59	0	35	0	0	-6.74113 	0	0.223522
UL	0.330112	330	1	1	2	2	62	1	35	0	3	-15.5599 	0	0.0223723
UL	0.330121	330	1	3	2	2	64	1	35	0	3	-12.6539 	0	2.22045e-16
UL	0.330212	330	2	1	2	2	62	1	35	0	3	-15.5663 	0	0.019922
UL	0.330221	330	2	3	2	2	64	1	35	0	3	-12.8174 	0	0
UL	0.330229	330	2	5	2	2	65	1	35	0	3	-12.514 	0	0
UL	0.330237	330	2	7	2	2	58	1	35	0	3	-26.1072 	1	0.999995
DL	0.330417	330	4	1	3	1	60	0	43	4	0	-1.64751	 	0	0.000105043
DL	0.330421	330	4	4	1	1	61	0	220	28	0	49.1183	 	0	5.701e-14
DL	0.330425	330	4	5	1	1	62	0	179	24	0	20.2712	 	0	1.88854e-11
DL	0.330433	330	4	6	2	1	63	0	68	8	0	4.81432	 	0	9.4369e-16
DL	0.330442	330	4	8	2	1	64	0	116	12	0	6.63749	 	0	5.96056e-05
DL	0.330454	330	4	10	3	1	65	0	69	6	0	-1.56715	 	0	0.930636
UL	0.330467	330	4	13	3	1	58	0	43	4	0	0.0833594 	0	1.40071e-12
DL	0.330517	330	5	1	3	1	60	0	43	4	0	-1.66129	 	0	0.00012168
DL	0.330908	330	9	1	1	1	58	0	12	4	0	-0.634134	 	0	0.000145635
UL	0.331008	331	0	1	1	1	61	0	220	28	0	49.1211 	0	5.701e-14
UL	0.331012	331	0	2	1	1	62	0	220	28	0	20.5253 	0	0.030513
UL	0.331017	331	0	3	1	1	63	0	38	9	0	4.88255 	0	1.9113e-05
UL	0.331021	331	0	4	1	1	64	0	65	13	0	6.59835 	0	0.082093
UL	0.331029	331	0	5	2	1	65	0	27	4	0	-0.663597 	0	7.85611e-05
UL	0.331112	331	1	1	2	1	60	0	35	5	0	-1.39895 	0	0.0389479
UL	0.339612	339	6	1	2	2	62	1	35	0	0	-15.7679 	1	1
UL	0.339621	339	6	3	2	2	63	1	35	0	0	39.1183 	0	0
UL	0.339629	339	6	5	2	2	64	1	35	0	0	-16.4122 	1	1
UL	0.339637	339	6	7	2	2	65	1	35	0	0	-12.4775 	1	1
UL	0.339646	339	6	9	2	2	58	1	35	0	0	-23.464 	1	1
UL	0.339654	339	6	11	2	2	59	1	35	0	0	-9.15892 	1	0.999931
UL	0.339662	339	6	13	2	2	60	1	35	0	0	-4.51274 	0	9.93124e-09
UL	0.339671	339	6	15	2	2	61	1	35	0	0	0.685719 	0	0
UL	0.339912	339	9	1	2	2	62	1	35	0	1	-15.7724 	1	1
UL	0.339921	339	9	3	2	2	64	1	35	0	1	-15.4931 	1	1
UL	0.339929	339	9	5	2	2	65	1	35	0	1	-12.5873 	1	0.999956
UL	0.339937	339	9	7	2	2	58	1	35	0	1	-23.5724 	1	0.999995
UL	0.339946	339	9	9	2	2	59	1	35	0	1	-9.02118 	0	0.00885228
DL	0.34005	340	0	1	11	1	59	0	68	0	0	-6.95915	 	0	0.173605
UL	0.340212	340	2	1	2	2	62	1	35	0	2	-15.7733 	1	1
UL	0.340221	340	2	3	2	2	64	1	35	0	2	-14.6882 	1	1
UL	0.340229	340	2	5	2	2	65	1	35	0	2	-12.5753 	1	0.842162
UL	0.340237	340	2	7	2	2	58	1	35	0	2	-23.8749 	1	0.999995
UL	0.340317	340	3	1	3	1	59	0	16	0	0	-6.62406 	1	0.488027
UL	0.340325	340	3	4	2	1	60	0	35	5	0	-1.41024 	0	0.0389467
UL	0.340329	340	3	6	1	1	61	0	220	28	0	49.1214 	0	5.701e-14
UL	0.340333	340	3	7	1	1	62	0	220	28	0	19.8257 	1	0.366933
UL	0.340337	340	3	8	1	1	63	0	38	9	0	4.79991 	0	0.000121637
UL	0.340342	340	3	9	1	1	64	0	65	13	0	6.56944 	0	0.0862786
UL	0.34035	340	3	10	2	1	65	0	35	5	0	-2.79315 	1	0.95328
UL	0.340512	340	5	1	2	2	62	1	35	0	3	-15.7719 	0	0.0717121
UL	0.340521	340	5	3	2	2	64	1	35	0	3	-14.2747 	0	0.00301408
UL	0.340529	340	5	5	2	2	65	1	35	0	3	-12.5171 	0	0
UL	0.340537	340	5	7	2	2	58	1	35	0	3	-24.3166 	1	0.999995
UL	0.340617	340	6	1	3	1	59	0	16	0	1	-6.57377 	0	1.25382e-10
UL	0.340621	340	6	4	1	1	62	0	220	28	1	19.7645 	0	0
UL	0.340629	340	6	5	2	1	65	0	35	5	1	-1.72983 	0	0
DL	0.340812	340	8	1	2	1	60	0	9	0	0	-1.14847	 	0	1.79627e-11
DL	0.340821	340	8	3	2	1	61	0	9	0	0	49.1175	 	0	0
DL	0.340829	340	8	5	2	1	63	0	9	0	0	4.85259	 	0	0
DL	0.340837	340	8	7	2	1	64	0	9	0	0	6.55288	 	0	0
DL	0.341112	341	1	1	2	1	62	0	9	0	0	22.6236	 	0	0
DL	0.341121	341	1	3	2	1	65	0	9	0	0	-1.48759	 	0	4.12538e-07
UL	0.349912	349	9	1	2	2	59	1	35	0	0	-9.14712 	1	0.999933
UL	0.350212	350	2	1	2	2	59	1	35	0	1	-9.26295 	0	0.0169002
DL	0.350354	350	3	1	12	1	59	0	74	0	0	-6.39321	 	0	0.00202587
UL	0.350629	350	6	1	6	1	59	0	35	0	0	-6.93431 	1	0.385511
UL	0.350929	350	9	1	6	1	59	0	35	0	1	-6.98545 	0	0
UL	0.360212	360	2	1	2	2	59	1	35	0	0	-8.78594 	1	0.999546
UL	0.360512	360	5	1	2	2	59	1	35	0	1	-8.97724 	0	0.00206764
DL	0.360612	360	6	1	2	1	59	0	9	0	0	-7.16954	 	1	0.929667
UL	0.360929	360	9	1	6	1	59	0	35	0	0	-6.421 	0	0.0692981
DL	0.361112	361	1	1	2	1	59	0	9	0	1	-7.2276	 	0	0.0541434
